1.0,0.0007004384008888889,1.2741407477124183e-05,2.9185263529411764e-06,2.878113233986928e-06,2.646651906629318e-06,2.590663936220642e-06,2.53205452991453e-06,2.4618602736870973e-06,2.4035696394899216e-06,2.378662265002971e-06,2.343719949723479e-06,2.3150032527472527e-06,2.2352621325863677e-06,2.297921422222222e-06,2.4172681568627452e-06,2.6304983006535946e-06,9.928791111111112e-07,5.83696e-07
1.0,0.0006224116897777778,1.2123379555555557e-05,2.9395959215686273e-06,2.7120857934640524e-06,2.6244078356676004e-06,2.568082764921353e-06,2.504141860231272e-06,2.483778913478678e-06,2.413526367749897e-06,2.3927318791535265e-06,2.3365759034690802e-06,2.3327659314802843e-06,2.2852209523809526e-06,2.3395091032679736e-06,1.946523294117647e-06,2.651314196078431e-06,3.1008773333333334e-06,3.489424e-06
1.0,0.0006099985893333334,1.3794928209150328e-05,3.0540872156862746e-06,2.7183373385620915e-06,2.7071401008403364e-06,2.632900333548804e-06,2.518208965309201e-06,2.4613769623840214e-06,2.4180521141916902e-06,2.3628983342931576e-06,2.2959690055304174e-06,2.322089342814049e-06,2.3230871858076563e-06,2.2706397071895427e-06,2.1614826666666666e-06,2.4430548496732027e-06,3.0958835555555554e-06,5.1076e-06
1.0,0.0006576396631111112,1.2565496156862746e-05,3.1449840784313727e-06,2.7631412496732026e-06,2.663498816059757e-06,2.559776517129929e-06,2.5159907712418302e-06,2.437445881073175e-06,2.4187450714932124e-06,2.3731680087755383e-06,2.3354123539467066e-06,2.2745811850894205e-06,2.3215187450980392e-06,2.185283973856209e-06,2.388101098039216e-06,2.041361150326797e-06,2.140808e-06,4.177936e-06
1.0,0.0006692102897777778,1.2571815320261438e-05,3.2997330196078435e-06,2.7516547346405227e-06,2.688797071895425e-06,2.618668831717302e-06,2.515260838612368e-06,2.4704268706979297e-06,2.4310697332784863e-06,2.4009447217880156e-06,2.359310487682252e-06,2.3365503779357894e-06,2.3047518356676003e-06,2.2382997751633985e-06,2.1359287843137253e-06,2.079293908496732e-06,1.550528e-06,1.35424e-07
1.0,0.0006221872657777778,1.233638274509804e-05,3.35318431372549e-06,2.7837311163398694e-06,2.658096268907563e-06,2.55796552811894e-06,2.5102609069884364e-06,2.4725346204122673e-06,2.4272932896750308e-06,2.375706534302299e-06,2.349989751633987e-06,2.2927351450118513e-06,2.309823447245565e-06,2.1787816156862747e-06,2.2104969411764705e-06,2.3176098300653595e-06,1.651344e-06,4.624e-07
1.0,0.0006663733031111111,1.270792616993464e-05,3.2120077647058822e-06,2.8209227503267973e-06,2.6836502483660133e-06,2.5843658556345616e-06,2.542213419808949e-06,2.475694488413547e-06,2.42710927848622e-06,2.3701282391334158e-06,2.3589629703368526e-06,2.3259542581340228e-06,2.281633964519141e-06,2.2295220496732026e-06,2.2525726274509804e-06,1.9958860130718955e-06,1.5114542222222223e-06,1.032256e-06
1.0,0.0006273021448888888,1.366337474509804e-05,3.6882480784313725e-06,2.7663246431372547e-06,2.673905030812325e-06,2.5940650652876533e-06,2.508941520361991e-06,2.4563649673202614e-06,2.4336281990950225e-06,2.400952026692262e-06,2.328131943690297e-06,2.300253700495583e-06,2.3294758692810454e-06,2.2911420235294117e-06,2.312407294117647e-06,2.4367063006535946e-06,1.4227173333333333e-06,1.449616e-06
1.0,0.0006431270435555556,1.193892768627451e-05,3.2831506666666663e-06,2.7493833411764708e-06,2.680585852474323e-06,2.5637797888386125e-06,2.487507513323278e-06,2.4836650903606194e-06,2.432182407897984e-06,2.3905911619361027e-06,2.3490421659125186e-06,2.3067193070458953e-06,2.3008493370681605e-06,2.21945568627451e-06,2.176722588235294e-06,2.0115563921568626e-06,2.7298346666666665e-06,1.557504e-06
1.0,0.0006399438506666666,1.3253160993464052e-05,3.4992270588235295e-06,2.9364429176470587e-06,2.6699786293183943e-06,2.5910924197371255e-06,2.550181464052287e-06,2.4886838235751174e-06,2.397572782229535e-06,2.400377255998903e-06,2.345746942182001e-06,2.364717559146736e-06,2.263691406162465e-06,2.1275884549019605e-06,2.28726768627451e-06,2.1504046013071895e-06,1.3549333333333333e-06,5.29984e-07
1.0,0.0006458632240888888,1.2769679905882354e-05,3.2392744470588237e-06,2.7880137118954245e-06,2.6696711760971056e-06,2.5861361041154923e-06,2.5184761789844144e-06,2.4691831891402715e-06,2.4202748883586997e-06,2.3846160427076193e-06,2.3402861474107594e-06,2.317137005990089e-06,2.2955314875816993e-06,2.2378143811764704e-06,2.2288771137254903e-06,2.2757685542483657e-06,1.9551259555555557e-06,1.852584e-06
