1.0,0.001247454,3.4171965217391306e-05,2.0518262450592887e-05,1.9761104009034444e-05,1.990787509881423e-05,2.0023321703468157e-05,2.006859284839239e-05,2.0006000356234303e-05,1.9976107651831276e-05,2.0030234900900238e-05,1.9988776024460125e-05,2.0000003531157224e-05,2.0023937898454577e-05,2.0008972940605407e-05,2.000099055054516e-05,1.9959991948560855e-05,1.9978318036197212e-05,2.0164803756426638e-05,2.0072419875776397e-05,2.0106706418219463e-05,1.9605658498023714e-05,2.2635640579710145e-05,2.3183333333333336e-05,4.30336e-05
1.0,0.0013138522666666665,3.8087304347826085e-05,2.1869821343873516e-05,1.9550024468285336e-05,1.9732900884622625e-05,1.994360029718565e-05,2.0070128081732658e-05,1.9985987815699053e-05,1.996224390411043e-05,1.9984247279906347e-05,2.001493810741688e-05,2.0011406433060816e-05,1.9997439101590292e-05,2.00155096366818e-05,2.0011331191032686e-05,1.996940546234998e-05,1.9999472953794238e-05,1.9888270510267764e-05,2.0069944513457555e-05,1.9832824242424245e-05,2.0118159683794466e-05,1.8872185507246376e-05,1.3588e-05,6.4e-05
1.0,0.0012060056,3.7288533333333334e-05,2.1605467193675887e-05,1.9590916770186337e-05,2.015533145115754e-05,2.007296121727243e-05,1.9999692799852066e-05,2.00564028786995e-05,2.0009179211688835e-05,1.9974341053284222e-05,1.9992757243492365e-05,1.9980320747175827e-05,1.9994815576024462e-05,2.0002335809297713e-05,2.0011015807829267e-05,1.999732403317058e-05,1.995606446154913e-05,1.996904704448869e-05,1.9883531112365895e-05,1.9324345266327877e-05,1.999645533596838e-05,2.0330666666666665e-05,1.9628533333333334e-05,1.73056e-05
1.0,0.0013343213333333334,4.072790724637681e-05,2.0855377075098813e-05,2.052638825522304e-05,1.9947101373988333e-05,1.9964752973342447e-05,1.9946079060629176e-05,2.0017953582398216e-05,2.0045770320243762e-05,1.999862954759603e-05,2.0005453905864405e-05,2.0012541539171556e-05,2.0058940676499433e-05,2.000620384814629e-05,2.001905338048679e-05,1.9985523638593497e-05,2.0049194128932345e-05,1.99337719635056e-05,2.0283149858836815e-05,1.972274918125353e-05,2.073138023715415e-05,1.8329901449275364e-05,2.694906666666667e-05,2.704e-05
1.0,0.0013600993333333334,4.1336115942028986e-05,2.0460222924901185e-05,1.99481465085639e-05,1.984351462450593e-05,1.9921392065143095e-05,2.0047502956336823e-05,2.0011959082547103e-05,2.0015640431233863e-05,2.0006894129068312e-05,1.999520386387965e-05,1.999477551088029e-05,1.9981070515162588e-05,1.9976779053422907e-05,2.0045193391989623e-05,2.000117586254251e-05,2.0099033178466588e-05,1.9901721227971112e-05,2.0081713457556936e-05,2.0121653604366646e-05,1.9879283794466402e-05,1.978207536231884e-05,1.82172e-05,1.44e-06
1.0,0.0011610331333333334,3.299217971014493e-05,2.032640395256917e-05,1.9746325315264446e-05,2.0222326783361564e-05,2.0015447294124642e-05,2.010432916348843e-05,2.0019169206127773e-05,2.0022398269680245e-05,2.0014421157054457e-05,2.0025183174047652e-05,1.9958564472168027e-05,1.9991629876481487e-05,2.0004873352178398e-05,1.9993962674531016e-05,2.001835753795867e-05,2.0015365947807593e-05,2.017144629558085e-05,2.0209210954263128e-05,2.068025733107472e-05,2.134247193675889e-05,1.947940289855072e-05,3.912313333333333e-05,1.69744e-05
1.0,0.0011520532666666665,3.84324115942029e-05,1.9497444268774706e-05,1.976935230566535e-05,1.9607218859401468e-05,1.9876749466551758e-05,1.9988526089267967e-05,2.004413034694774e-05,2.003482300811317e-05,2.0014530814131353e-05,2.0033477790383886e-05,2.002653112616284e-05,2.002360777775641e-05,2.0012031240388813e-05,2.000693468348854e-05,1.9930882004049105e-05,2.008393165060213e-05,2.0011542821480577e-05,2.005739969885187e-05,2.0028394504046677e-05,2.0419811067193678e-05,2.1938533333333334e-05,1.8508866666666665e-05,1.50544e-05
1.0,0.0010600430666666666,3.5942446376811594e-05,1.999375652173913e-05,2.0053376698663656e-05,2.0044272764916244e-05,2.003327461737347e-05,1.9957102531031136e-05,1.9991257759993256e-05,1.997643397006816e-05,2.0032343042213763e-05,1.997155819215558e-05,2.0009013340354623e-05,2.0004427162535494e-05,2.0006115695656253e-05,1.9984489271772782e-05,1.9988117137453412e-05,2.0012171721794605e-05,1.9980643371274033e-05,2.0000474534161492e-05,1.9602589271597964e-05,2.0363384980237154e-05,1.9654260869565216e-05,2.5545733333333335e-05,4.95616e-05
1.0,0.001327194,3.701412173913043e-05,1.9398986561264824e-05,2.0057255486542442e-05,1.9836052926783363e-05,2.0053648714672054e-05,1.9961779266347686e-05,1.997806177102836e-05,2.0039762713689595e-05,1.997090704161007e-05,2.0043872050971417e-05,1.999877904322088e-05,2.0011206053496916e-05,1.9998800768487134e-05,2.0009051882671104e-05,1.9993480018110845e-05,2.0038815976700643e-05,1.9988872513299057e-05,1.991174906832298e-05,2.0491737549407115e-05,2.0267384980237157e-05,2.0843733333333335e-05,1.8629466666666665e-05,1.024e-05
1.0,0.0012254474,3.9153826086956527e-05,2.0684015019762846e-05,1.980717169207604e-05,1.9812238998682477e-05,2.0051199964337723e-05,2.008625107366572e-05,2.0018334362605732e-05,2.000461678434636e-05,2.001663659940365e-05,1.999954262510496e-05,2.0020585017136586e-05,2.000753605881712e-05,2.0031098486276143e-05,1.9995056172983028e-05,2.0053512858018876e-05,1.9991011233617642e-05,1.9921732223840234e-05,2.0155439224543573e-05,2.0024751816299642e-05,2.0384617391304347e-05,1.7438475362318842e-05,2.48878e-05,1.10224e-05
