0,1.351991502646412e-16,-0.3486982433116245,-0.41860297231730953,-0.37613415524980365,-0.32851135324764924,-0.2836028096410076,-0.2576819226366395,-0.22959872639941312,-0.20174091085463017,-0.18933834152524642,-0.18370157365441603,-0.2069068775677403
1.351991502646412e-16,0,-0.6973964866232532,-0.5814388727583043,-0.4363176969365519,-0.3455723574588345,-0.2800072979129181,-0.24770773225818582,-0.21509728455626448,-0.1842713859666738,-0.1728822077490048,-0.16921259731552188,-0.19870028127088207
-0.3486982433116245,-0.6973964866232532,0,-0.46548125889336295,-0.3009177084337367,-0.23249969346856852,-0.1859376757003916,-0.17422812889825715,-0.15329458281290892,-0.13021288501176026,-0.12830577851347874,-0.13281753184040493,-0.1742838975103977
-0.41860297231730953,-0.5814388727583043,-0.46548125889336295,0,-0.13635415797410816,-0.13203316667191475,-0.11242340341797623,-0.12543574680795283,-0.11378847939092378,-0.0953994689100142,-0.10171893981259948,-0.11314149136792588,-0.1668363382664128
-0.37613415524980365,-0.4363176969365519,-0.3009177084337367,-0.13635415797410816,0,-0.12771217536971838,-0.0979098974812852,-0.12468516553459437,-0.10867922366009836,-0.08586362826249472,-0.09671318817939493,-0.11224281553185435,-0.1780695563713544
-0.32851135324764924,-0.3455723574588345,-0.23249969346856852,-0.13203316667191475,-0.12771217536971838,0,-0.06810761959285405,-0.13260125160732644,-0.10463429575921296,-0.07431043336292087,-0.09262757821864682,-0.11376155908916576,-0.19566529924921255
-0.2836028096410076,-0.2800072979129181,-0.1859376757003916,-0.11242340341797623,-0.0979098974812852,-0.06810761959285405,0,-0.1970948836217969,-0.1074875358652984,-0.06057512221781797,-0.09171324947387387,-0.12019666688282418,-0.22366287343326732
-0.2576819226366395,-0.24770773225818582,-0.17422812889825715,-0.12543574680795283,-0.12468516553459437,-0.13260125160732644,-0.1970948836217969,0,-0.017880188108798368,0.0005689361326708983,-0.07671028392665866,-0.1225882545180753,-0.25974600070691634
-0.22959872639941312,-0.21509728455626448,-0.15329458281290892,-0.11378847939092378,-0.10867922366009836,-0.10463429575921296,-0.1074875358652984,-0.017880188108798368,0,0.019018060374135413,-0.1220800558857209,-0.1682121257933141,-0.3419834219475973
-0.20174091085463017,-0.1842713859666738,-0.13021288501176026,-0.0953994689100142,-0.08586362826249472,-0.07431043336292087,-0.06057512221781797,0.0005689361326708983,0.019018060374135413,0,-0.2631781721455778,-0.24599954448499822,-0.46776277937057814
-0.18933834152524642,-0.1728822077490048,-0.12830577851347874,-0.10171893981259948,-0.09671318817939493,-0.09262757821864682,-0.09171324947387387,-0.07671028392665866,-0.1220800558857209,-0.2631781721455778,0,-0.22882091682441538,-0.6098787267407727
-0.18370157365441603,-0.16921259731552188,-0.13281753184040493,-0.11314149136792588,-0.11224281553185435,-0.11376155908916576,-0.12019666688282418,-0.1225882545180753,-0.1682121257933141,-0.24599954448499822,-0.22882091682441538,0,-0.9909365366571272
-0.2069068775677403,-0.19870028127088207,-0.1742838975103977,-0.1668363382664128,-0.1780695563713544,-0.19566529924921255,-0.22366287343326732,-0.25974600070691634,-0.3419834219475973,-0.46776277937057814,-0.6098787267407727,-0.9909365366571272,0
