0,-8.317766166719341,-8.178606611888549,-8.176163300561617,-8.223756914873507,-8.290979977575287,-8.346340353643125,-8.41704820952412,-8.470649603760888,-8.531522116316198,-8.535878459971276,-8.53446116519677,-8.533055631180304
-8.317766166719341,0,-7.482808837734574,-7.8457566128602565,-8.082743037104748,-8.261515169516828,-8.371104648977077,-8.487963954384673,-8.563471690536122,-8.644337756381214,-8.63766419682217,-8.625079073650973,-8.61460467074885
-8.178606611888549,-7.482808837734574,0,-8.571652163111612,-8.701181415368795,-8.811350328887341,-8.843660844104628,-8.925912973325024,-8.958542287128303,-9.01399628646391,-8.950961579422241,-8.89346819465163,-8.848686154216853
-8.176163300561617,-7.8457566128602565,-8.571652163111612,0,-8.904727383201527,-9.01088476040593,-8.985702291636166,-9.078432605516337,-9.090970940629955,-9.146272223106697,-9.031736077286208,-8.938940978392333,-8.871853104812299
-8.223756914873507,-8.082743037104748,-8.701181415368795,-8.904727383201527,0,-9.159505088492093,-9.017900195822978,-9.166091662031553,-9.157126210171544,-9.2237534258774,-9.039751659537655,-8.907755630045994,-8.821177005108282
-8.290979977575287,-8.261515169516828,-8.811350328887341,-9.01088476040593,-9.159505088492093,0,-8.832724566947995,-9.231182656275223,-9.186821732793689,-9.281578275488537,-8.991456780189068,-8.813929853337802,-8.712558548858349
-8.346340353643125,-8.371104648977077,-8.843660844104628,-8.985702291636166,-9.017900195822978,-8.832724566947995,0,-9.729255267934304,-9.331176187790476,-9.423488097586363,-8.924894819757167,-8.68329587998431,-8.57120752660641
-8.41704820952412,-8.487963954384673,-8.925912973325024,-9.078432605516337,-9.166091662031553,-9.231182656275223,-9.729255267934304,0,-8.84929098551114,-9.325818601300588,-8.551629041729795,-8.315358291153075,-8.25864059439249
-8.470649603760888,-8.563471690536122,-8.958542287128303,-9.090970940629955,-9.157126210171544,-9.186821732793689,-9.331176187790476,-8.84929098551114,0,-9.888987601779016,-8.125464514178512,-7.939386646568749,-7.988979281117095
-8.531522116316198,-8.644337756381214,-9.01399628646391,-9.146272223106697,-9.2237534258774,-9.281578275488537,-9.423488097586363,-9.325818601300588,-9.888987601779016,0,-6.079777732561952,-7.06255572174764,-7.552585560165709
-8.535878459971276,-8.63766419682217,-8.950961579422241,-9.031736077286208,-9.039751659537655,-8.991456780189068,-8.924894819757167,-8.551629041729795,-8.125464514178512,-6.079777732561952,0,-8.185730566531316,-8.33338847875563
-8.53446116519677,-8.625079073650973,-8.89346819465163,-8.938940978392333,-8.907755630045994,-8.813929853337802,-8.68329587998431,-8.315358291153075,-7.939386646568749,-7.06255572174764,-8.185730566531316,0,-8.500099024815386
-8.533055631180304,-8.61460467074885,-8.848686154216853,-8.871853104812299,-8.821177005108282,-8.712558548858349,-8.57120752660641,-8.25864059439249,-7.988979281117095,-7.552585560165709,-8.33338847875563,-8.500099024815386,0
