1.0,0.04066358666666667,0.0019730666666666666,0.00017297599999999998,6.123733333333333e-05,6.318666666666667e-05,6.4e-05
1.0,0.03900834,0.00166412,0.00025646,9.446933333333333e-05,2.9166666666666666e-05,0.00015876
1.0,0.03913907333333334,0.001424290666666667,0.000212836,0.00019132266666666668,0.00020544666666666667,9.604e-05
1.0,0.04006655333333334,0.00207148,0.000169436,6.566933333333333e-05,9.815333333333334e-05,2.916e-05
1.0,0.04046726,0.001867736,0.0001395,9.957866666666667e-05,8.246e-05,9e-06
1.0,0.04039506,0.0016746586666666666,0.000199228,0.00010146666666666666,5.359333333333333e-05,1.156e-05
1.0,0.03848702,0.0017539866666666667,0.000145788,9.228266666666666e-05,0.00010574,0.00031684
1.0,0.03881830666666666,0.001445536,0.00013992,7.0752e-05,5.001333333333333e-05,3.136e-05
1.0,0.03958028,0.0018799786666666668,0.00012843200000000002,9.074133333333334e-05,9.497333333333333e-05,4e-06
1.0,0.03973318666666666,0.0022193706666666668,0.000286368,0.00015079466666666666,9.294666666666666e-05,0.00026896
1.0,0.039635866666666665,0.0017974224,0.0001850944,0.00010183146666666665,8.7568e-05,9.896799999999999e-05
