1.0,0.00075653872,4.1836092631578945e-05,2.145768140350877e-05,2.0281619814241484e-05,2.0318569246646027e-05,2.0175375190918473e-05,2.0055538493292055e-05,2.0084256149876957e-05,2.0134272312455348e-05,2.0062768260841326e-05,2.0126769573708026e-05,2.0135424853536557e-05,2.010829787409701e-05,1.9944668730650154e-05,2.0022012796697627e-05,2.0167357688338494e-05,2.068773894736842e-05,1.7966652631578947e-05,3.3510879999999997e-05,1.35424e-05
1.0,0.0006796966400000001,4.6602004210526315e-05,1.9309411929824562e-05,2.0376305469556242e-05,2.0159785345717235e-05,2.018147797729618e-05,2.0175510257997936e-05,2.008165326982615e-05,2.015923181709931e-05,2.0025558500941782e-05,1.99491102452965e-05,2.0113575943478607e-05,2.023225923632611e-05,2.023697370485036e-05,1.9627536842105265e-05,2.0153535273477813e-05,1.9128656842105264e-05,2.248357052631579e-05,1.789984e-05,2.15296e-05
1.0,0.0007293424799999999,4.388462315789474e-05,2.132634807017544e-05,2.0568918720330237e-05,2.017271785345717e-05,2.0069485737874097e-05,2.0052238844169246e-05,1.9974067882829243e-05,2.0182557656584902e-05,2.0246361081642815e-05,2.012800916408669e-05,2.011678298007462e-05,2.0089970939112486e-05,2.0045530980392154e-05,2.0113216511867905e-05,2.033892920536636e-05,1.9926148771929826e-05,2.0217894736842104e-05,1.062456e-05,2.916e-05
1.0,0.00076173432,3.9877448421052634e-05,2.0369348771929825e-05,2.0452500804953558e-05,2.0096006191950465e-05,2.0241400701754385e-05,2.01942017750258e-05,2.0128690704135906e-05,2.004183580852584e-05,2.0170700954772783e-05,2.0066798361514645e-05,1.996591246804795e-05,2.0015502910216717e-05,1.9980402889576883e-05,2.002587120743034e-05,1.9511185304437563e-05,1.96070498245614e-05,1.8164e-05,1.8531920000000003e-05,2.26576e-05
1.0,0.00064684984,4.990405894736842e-05,1.9779409122807018e-05,2.0609817956656345e-05,1.994037027863777e-05,1.9897018617131063e-05,2.0073166480908153e-05,2.0059978775899026e-05,2.0055570431055012e-05,2.001552780099158e-05,2.0016263281733745e-05,2.016722028419465e-05,2.0056925572755418e-05,2.01290955624355e-05,1.9940960577915376e-05,2.0318924747162025e-05,2.0573955087719298e-05,1.8090602105263157e-05,1.4254479999999999e-05,4.4944e-06
1.0,0.00061522952,4.4918122105263156e-05,2.1465761403508773e-05,2.0280145964912282e-05,2.043159091847265e-05,1.9949530980392157e-05,2.0113437110423116e-05,2.0200432483924744e-05,1.998714907358895e-05,2.000208141332352e-05,1.998589266015718e-05,1.9957939014050963e-05,1.9965576470588234e-05,2.0006945386996902e-05,1.9762778534571725e-05,2.0108296718266254e-05,2.13492449122807e-05,2.1375486315789472e-05,1.944024e-05,2.19024e-05
1.0,0.00070568912,4.162785684210526e-05,2.0759390877192984e-05,2.014498080495356e-05,1.9896976676986584e-05,2.0197977956656347e-05,2.0166630010319917e-05,2.0087302056045092e-05,2.016516157180281e-05,2.002986373378943e-05,2.0032182710169088e-05,1.9943578286893705e-05,2.00070368627451e-05,1.9862303570691436e-05,2.0320928792569658e-05,2.0383042311661507e-05,1.9347865263157893e-05,1.9979957894736844e-05,1.651792e-05,9.2416e-06
1.0,0.0008423897599999999,4.222164210526316e-05,2.0783595789473686e-05,1.997645539731682e-05,2.0334424767801857e-05,2.0183226914344685e-05,2.015851459236326e-05,2.0111631709137095e-05,2.0155669216480116e-05,2.0075616064430925e-05,2.000654342462491e-05,2.012026594268477e-05,2.0209050815273477e-05,2.0262058534571724e-05,1.9609887306501546e-05,2.0894001403508772e-05,1.94394049122807e-05,2.150800842105263e-05,2.725312e-05,1.6e-07
1.0,0.0006383424,4.2148648421052634e-05,2.072755649122807e-05,1.9921893581011355e-05,2.0212882559339523e-05,2.0375500350877193e-05,2.0007385098039215e-05,2.0039428206715883e-05,1.9973893212669684e-05,2.0073684037324907e-05,2.011302973088831e-05,1.9957425291736126e-05,2.0140072487100104e-05,1.9979338369453045e-05,1.997475830753354e-05,2.0320825593395252e-05,2.0815270175438594e-05,1.892149894736842e-05,2.6799359999999997e-05,0.00010816
1.0,0.0007896308,5.1803713684210523e-05,1.9636259649122806e-05,2.0537997936016514e-05,2.025735108359133e-05,2.01250151496388e-05,2.016832520123839e-05,2.010899677065968e-05,1.9966102386282447e-05,2.016490265647665e-05,2.0148162762562513e-05,2.016510717154878e-05,1.9903966068111456e-05,1.9966964210526317e-05,2.0078828895768836e-05,1.9917297997936016e-05,2.0582569824561404e-05,2.382581052631579e-05,2.33852e-05,2.04304e-05
