1.0,0.0008585199090909092,0.00012340120692640692,4.366830077922078e-05,2.2877174135338346e-05,1.4179290574922154e-05,1.147242178708804e-05,1.0333123651374426e-05,1.010193995934578e-05,1.0032173006312572e-05,1.0039273386675245e-05,1.0010160598328399e-05,1.0013783761749087e-05,1.0017619838365968e-05,1.000403788472965e-05,9.999030171685898e-06,1.0052662222400922e-05,1.0032912447786132e-05,9.917573916609707e-06,1.0033931948051949e-05,1.0658829437229437e-05,1.1715327272727272e-05,1.69e-06
1.0,0.001156757818181818,0.00015571823376623375,4.648768e-05,2.280871021189337e-05,1.4345826505658085e-05,1.1263860699878038e-05,1.0416635256590675e-05,1.0086691489508084e-05,1.0000113635961561e-05,9.981587235055965e-06,1.000189897367854e-05,1.0028460564822175e-05,9.990682726066503e-06,1.0004256719517153e-05,1.0007274228351628e-05,9.97034824494391e-06,1.0115182501708818e-05,1.0080197730690362e-05,9.231434805194806e-06,1.0687584415584415e-05,9.485090909090909e-06,2.46016e-05
1.0,0.0009054366909090908,0.00011882310649350649,4.2937043116883117e-05,2.2168811045796307e-05,1.4221434768740032e-05,1.140232006754855e-05,1.0365852481471058e-05,1.0116199198173687e-05,1.0042709060351413e-05,1.003218006018749e-05,1.0009007187652388e-05,9.995290153809038e-06,1.0018507347513168e-05,1.0000648956437439e-05,1.0005099840510367e-05,1.0001344323375282e-05,9.997942522974101e-06,9.893212303485988e-06,9.894532987012988e-06,8.959231168831168e-06,9.84389090909091e-06,1.936e-07
1.0,0.001500037890909091,0.00012202426320346321,4.6356502857142856e-05,2.2593262064251537e-05,1.4840945576061366e-05,1.1449792159543243e-05,1.0397683159771085e-05,1.0110741055133376e-05,1.0035939978287965e-05,1.0035481383013271e-05,1.0030548271130315e-05,1.0017327979760178e-05,1.003720824413976e-05,1.0016512498358195e-05,1.0067837583262969e-05,9.997810783643602e-06,1.0130412880686564e-05,1.0176362433356117e-05,9.758194285714285e-06,9.012211255411255e-06,4.351490909090909e-06,2.19024e-05
1.0,0.0012309554363636364,0.00014023178008658007,4.2472906493506495e-05,2.2643448585099113e-05,1.4658252373357636e-05,1.1381617793145966e-05,1.0454130237358101e-05,1.0119279942458643e-05,1.0033501052631579e-05,1.0001107446114258e-05,1.0040410317649328e-05,9.993070911750788e-06,1.0029486680873306e-05,9.980602620633581e-06,1.0029267116990336e-05,1.007005758245882e-05,1.0024333090301512e-05,9.94878080656186e-06,1.0028372467532467e-05,1.018736277056277e-05,1.7810636363636364e-05,2.89e-06
1.0,0.0010753880545454546,0.00010362141818181818,4.776815220779221e-05,2.2630267341079973e-05,1.488804719374193e-05,1.1504162700869821e-05,1.041314297776527e-05,1.0138941534227726e-05,1.0066267288006112e-05,1.0000280458860025e-05,1.0030967098742331e-05,1.0007535184320325e-05,1.0013150195810383e-05,1.004182356318604e-05,1.0029670757106669e-05,1.0050491833862732e-05,1.0042765504670767e-05,9.92842045112782e-06,9.634824415584415e-06,9.694098701298701e-06,7.836636363636363e-06,7.7284e-06
1.0,0.0012397496545454546,0.00012524820952380952,4.641403272727273e-05,2.3295696295283665e-05,1.4456626338573708e-05,1.152284825968665e-05,1.045255785720987e-05,1.0114182979016167e-05,1.0072217607655503e-05,1.0023044686582768e-05,1.0011091654475555e-05,1.0022100482798936e-05,1.0015325130473242e-05,9.991478357569504e-06,1.0029347274603622e-05,1.0061554356479435e-05,1.0043943965975545e-05,1.0035543239917978e-05,9.981974545454545e-06,1.1540193939393939e-05,7.571909090909091e-06,1.33956e-05
1.0,0.0009835714545454546,0.00012939563636363635,4.506276051948052e-05,2.2893464060150376e-05,1.4865468124857597e-05,1.158266903622693e-05,1.0501793451543297e-05,1.0098864238671546e-05,1.0060544598930482e-05,1.0018828819477735e-05,1.0024643912949796e-05,1.0025868264243497e-05,1.0003794153833783e-05,9.985073301435405e-06,1.00052806829909e-05,1.0046944098213447e-05,1.0015182775119617e-05,1.0077739002050582e-05,1.019876883116883e-05,1.0132668398268398e-05,1.1964909090909091e-05,5.1984e-06
1.0,0.0013675273272727273,0.00012609479653679655,4.958976051948052e-05,2.2752405413533834e-05,1.499368212956634e-05,1.144549920791283e-05,1.0459561065766019e-05,1.0108393497826563e-05,1.003191177998472e-05,1.0043253263145524e-05,1.0024137962553443e-05,9.996067231839369e-06,1.0033658135177517e-05,9.978998667792475e-06,1.0031908490477531e-05,9.965951070188841e-06,1.002534929748614e-05,1.0248557375256324e-05,1.0032175064935066e-05,1.1506268398268398e-05,1.0028272727272728e-05,8.1796e-06
1.0,0.0010287716545454545,0.00013430817835497836,4.34314e-05,2.2202487272727273e-05,1.4440330903015113e-05,1.1504630694383016e-05,1.0417689970916596e-05,1.008939702411108e-05,1.0011647623336416e-05,1.0006933130027868e-05,1.0000452586216674e-05,1.0004023555391976e-05,1.0047422229906317e-05,1.0035556879006786e-05,1.000842696312975e-05,9.992393304115904e-06,9.961720376699324e-06,9.987377662337663e-06,1.0307917402597402e-05,1.05464e-05,1.4263363636363636e-05,1.681e-05
1.0,0.001134671589090909,0.00012788668294372297,4.541885392207792e-05,2.2686572642515383e-05,1.4588990448849396e-05,1.1452982240628309e-05,1.0421217010976638e-05,1.0108463091847264e-05,1.0038702563145833e-05,1.0018196986914015e-05,1.0018331856337679e-05,1.0010352809048538e-05,1.0020685468215994e-05,1.000389894486662e-05,1.0021314310910967e-05,1.0020955781968289e-05,1.0038974536340853e-05,1.0029376492139441e-05,9.910212675324674e-06,1.029248484848485e-05,1.0487152727272726e-05,1.025896e-05
