1.0,0.0008417562666666666,0.00013233968484848484,9.612238545454545e-05,8.85370698989899e-05,6.948772525252525e-05,6.55101367965368e-05,6.479086868686868e-05,6.110976e-05,5.4628334545454544e-05,4.224824242424242e-05,1.9978133333333334e-05,1.66464e-05
1.0,0.0007300281333333333,0.00013054843636363636,0.00010599061090909091,7.978800161616162e-05,7.292269494949495e-05,6.998898354978355e-05,6.910560404040404e-05,5.68942997979798e-05,6.010908363636363e-05,5.267313939393939e-05,2.955e-05,5.776e-07
1.0,0.0008810733333333334,0.00012662215757575757,9.597880727272727e-05,8.535413656565657e-05,6.766656161616162e-05,6.682327272727273e-05,6.758331313131314e-05,5.905777777777778e-05,6.14228509090909e-05,5.012082424242424e-05,3.137146666666667e-05,3.99424e-05
1.0,0.0009118886666666666,0.00014497985454545455,0.00010240595636363636,8.618580363636363e-05,6.960446464646465e-05,6.363644329004329e-05,6.756532929292929e-05,6.105525656565657e-05,5.5714334545454546e-05,5.342756363636364e-05,3.447346666666667e-05,5.1984e-06
1.0,0.0008183921333333333,0.00015524254545454545,0.0001032278909090909,8.426466585858586e-05,7.609008888888888e-05,6.687138008658008e-05,6.627967272727273e-05,6.471424646464647e-05,5.9410218181818175e-05,4.40504e-05,2.4300666666666666e-05,1.7424e-06
1.0,0.0009566821333333333,0.0001388035878787879,8.715508363636362e-05,8.640823595959595e-05,7.304004848484849e-05,7.072789610389611e-05,6.674388686868687e-05,5.890686707070707e-05,5.9038807272727276e-05,5.020935757575758e-05,3.72992e-05,3.79456e-05
1.0,0.000735552,0.00014088174545454546,0.000107848,8.157571878787879e-05,7.081729292929292e-05,6.460302683982683e-05,6.712984242424243e-05,6.939751434343434e-05,6.055214545454546e-05,4.3467927272727273e-05,7.193973333333334e-05,1.6e-05
1.0,0.0008172837333333333,0.0001368111515151515,0.00010352619636363637,8.209176565656565e-05,6.967264646464647e-05,6.723165367965368e-05,7.007691313131313e-05,6.239420767676767e-05,6.313201454545455e-05,4.553124848484849e-05,1.0089066666666668e-05,1.8496e-06
1.0,0.0010192245333333334,0.00012321978181818182,0.00010637861818181818,8.330846383838384e-05,7.349142626262626e-05,6.70173645021645e-05,7.268520404040404e-05,6.05809002020202e-05,6.253981090909091e-05,3.89376e-05,4.116533333333333e-05,5.29984e-05
1.0,0.0008989428,0.0001252318787878788,9.666010909090909e-05,8.427710383838383e-05,6.805292525252525e-05,6.634925367965367e-05,6.407908282828283e-05,6.398824080808082e-05,5.743850909090909e-05,3.977238787878788e-05,2.8752133333333332e-05,2.19024e-05
