1.0,0.09045350666666666,0.008448032,0.0009714319999999999,0.00016776533333333332,4.865333333333333e-05,4.624e-05
1.0,0.09371062666666666,0.009062592,0.001288512,0.0003166826666666667,0.0001962533333333333,0.000484
1.0,0.08616882,0.006914541333333333,0.000638436,0.00019858666666666667,9.666e-05,0.00015876
1.0,0.08903151333333334,0.007709282666666667,0.0005997719999999999,0.00016117866666666666,0.00034994,0.00037636
1.0,0.08983446,0.007802498666666667,0.000927372,0.000163024,9.819333333333333e-05,6.724e-05
1.0,0.09336434666666667,0.008653322666666668,0.0007277039999999999,9.560533333333332e-05,0.00012901333333333333,6.4e-05
1.0,0.09011212,0.008871008,0.0009849519999999999,0.0001456,0.0001886,7.84e-06
1.0,0.09181066,0.00880316,0.0008606919999999999,0.00022265066666666666,7.834e-05,0.00013924
1.0,0.0914358,0.008224757333333332,0.0007775039999999999,7.092266666666666e-05,3.1293333333333334e-05,5.76e-06
1.0,0.08457958,0.007180034666666666,0.00075182,0.00013356266666666666,5.718e-05,5.476e-05
1.0,0.09005014333333333,0.008166922933333333,0.0008528196,0.00016755786666666666,0.00012741266666666667,0.00014042
