1.0,0.010173973333333334,0.00025541333333333334,8.8552e-05,0.00010277333333333333,1.7893333333333334e-05,3.136e-05
1.0,0.011625753333333332,0.000288472,9.1924e-05,0.00013194133333333332,5.012666666666667e-05,3.6e-07
1.0,0.011414273333333332,0.000188152,8.9508e-05,5.2528e-05,4.555333333333333e-05,4e-08
1.0,0.009866926666666666,0.00018537866666666665,9.6892e-05,7.810666666666667e-05,6.951333333333333e-05,3.6e-07
1.0,0.009633466666666667,0.0002813333333333333,7.7576e-05,6.597333333333333e-05,8.064e-05,6.4e-05
1.0,0.010275993333333334,0.00021501066666666666,6.7052e-05,0.00011904533333333333,0.00011607333333333335,0.000225
1.0,0.009104746666666667,0.00019729066666666664,0.000131768,0.0001096,0.00010306666666666666,1.296e-05
1.0,0.0101417,0.00023075466666666667,5.9372e-05,0.00011923733333333333,0.00011938,1.156e-05
1.0,0.01058214,0.00012883466666666668,6.3468e-05,5.202666666666667e-05,0.00015734,1.96e-06
1.0,0.011017473333333333,0.00020556,0.00015306,0.00013583466666666668,5.451333333333333e-05,1.764e-05
1.0,0.010383644666666667,0.00021762000000000002,9.19172e-05,9.670666666666667e-05,8.141e-05,3.6524000000000005e-05
