0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0,-12.476649250077381,-12.710068278724922,-12.833944358470326,-12.873598346073146,-12.911433687167735,-12.931030817006357,-12.945289776019738,-12.957323885398699,-12.968002029628515,-12.97729698726863,-12.987846186816551,-12.99850617633752,-13.001708711088472,-13.015196396236597,-13.030650361265982,-13.02743848567656,-12.98384943989608
1.0,-12.476649250077381,0,-13.150970800969292,-13.178052390202966,-13.116927468144512,-13.112689174100577,-13.097499277027088,-13.087531059971404,-13.082475018313152,-13.080594994167711,-13.080084755913246,-13.083969932773158,-13.089639240705523,-13.085515055624892,-13.097588791054825,-13.112902278304947,-13.102170915138377,-13.036243898358137
1.0,-12.710068278724922,-13.150970800969292,0,-13.219905755382285,-13.06594905388706,-13.080128630944717,-13.064587463525129,-13.05696216572514,-13.0557111751432,-13.057822297776152,-13.060722807148496,-13.0690420687381,-13.078912027302227,-13.074405283359274,-13.092035711541,-13.113198841319202,-13.09887641890861,-13.012231094622198
1.0,-12.833944358470326,-13.178052390202966,-13.219905755382285,0,-12.851911654251612,-13.013656757063089,-13.015703422440131,-13.019814559561743,-13.028015398812483,-13.03744940392883,-13.04557554830945,-13.059835719181391,-13.074805153810587,-13.069240067293475,-13.093352029865745,-13.121037627118122,-13.10166441736358,-12.990059442498278
1.0,-12.873598346073146,-13.116927468144512,-13.06594905388706,-12.851911654251612,0,-13.224415629533276,-13.09529066094637,-13.066331463495867,-13.063194359015503,-13.06758023783561,-13.07234889393941,-13.087096759472166,-13.102937672049377,-13.091177514912262,-13.120052425465976,-13.152815645021327,-13.124409987406013,-12.980401116145128
1.0,-12.911433687167735,-13.112689174100577,-13.080128630944717,-13.013656757063089,-13.224415629533276,0,-12.934217333558655,-12.98261688763639,-13.015723377421823,-13.03936245389135,-13.054493663332153,-13.079755846968117,-13.103135232823119,-13.087247013178494,-13.126005367314582,-13.167725361508133,-13.12949590363577,-12.94690803862087
1.0,-12.931030817006357,-13.097499277027088,-13.064587463525129,-13.015703422440131,-13.09529066094637,-12.934217333558655,0,-13.041129843405086,-13.06448036590912,-13.080879786330831,-13.089214575045638,-13.115983405815761,-13.14001792287514,-13.110702803776793,-13.158032085401313,-13.207339146033636,-13.15265222977873,-12.918767239824087
1.0,-12.945289776019738,-13.087531059971404,-13.05696216572514,-13.019814559561743,-13.066331463495867,-12.98261688763639,-13.041129843405086,0,-13.092052436572954,-13.104076181940117,-13.10683201914043,-13.141075487898702,-13.1683764645068,-13.12065127707734,-13.182404670241755,-13.242879565163253,-13.166456595499417,-12.867232392712644
1.0,-12.957323885398699,-13.082475018313152,-13.0557111751432,-13.028015398812483,-13.063194359015503,-13.015723377421823,-13.06448036590912,-13.092052436572954,0,-13.118015173995333,-13.113976075155723,-13.165900208830916,-13.197894700467595,-13.120817772937514,-13.205882963033007,-13.281796989252415,-13.174638497038044,-12.78966256504491
1.0,-12.968002029628515,-13.080594994167711,-13.057822297776152,-13.03744940392883,-13.06758023783561,-13.03936245389135,-13.080879786330831,-13.104076181940117,-13.118015173995333,0,-13.109361993595416,-13.204919637979947,-13.237769307454881,-13.10792906771263,-13.232693899282367,-13.329864904576281,-13.176977853944495,-12.67647397357736
