0,3.814697265625004e-06,3.814697265625e-06,3.567666544971596e-06,3.3624657768820725e-06,3.2215830414648487e-06,3.1146265725823445e-06,3.0269838372687234e-06,2.9572094222448763e-06,2.895166394371149e-06,2.8418418762651187e-06,2.7953238170828865e-06,2.750236285391293e-06,2.715958285925909e-06,2.6832843542352892e-06,2.660084163868533e-06,2.6695638074262976e-06,2.5553442385852787e-06,2.420580851846111e-06
3.814697265625004e-06,0,3.8146972689896715e-06,3.917259278101405e-06,3.977250324721177e-06,3.99831012873949e-06,4.0052024848447564e-06,4.007437179736973e-06,4.002463922081569e-06,3.999145039843513e-06,3.9938355749470695e-06,3.987235667831623e-06,3.9855134988974245e-06,3.973636265356026e-06,3.964708648112233e-06,3.9452605066638145e-06,3.874336057351312e-06,4.021052270788801e-06,4.1874317222915585e-06
3.814697265625e-06,3.8146972689896715e-06,0,5.518647504845797e-06,5.314526060511186e-06,5.033082794435961e-06,4.830491149882889e-06,4.693004592366973e-06,4.5717239266970865e-06,4.490285578651128e-06,4.420963498647886e-06,4.36099958835732e-06,4.32663252912194e-06,4.267379800666072e-06,4.223577737120291e-06,4.1558239186828015e-06,3.962476294741125e-06,4.331517069478529e-06,4.7701378253601505e-06
3.567666544971596e-06,3.917259278101405e-06,5.518647504845797e-06,0,4.721171802680768e-06,4.218838252302114e-06,4.011830895092524e-06,3.921492521966169e-06,3.830191233237768e-06,3.7943596453624027e-06,3.761363680179176e-06,3.731524148177599e-06,3.735130585483144e-06,3.688558148744232e-06,3.6628598770419867e-06,3.5956792311857665e-06,3.3394570780052223e-06,3.937791714979299e-06,4.666713843966401e-06
3.3624657768820725e-06,3.977250324721177e-06,5.314526060511186e-06,4.721171802680768e-06,0,3.3690772574477827e-06,3.4034470801993246e-06,3.4618678293128596e-06,3.4289262833786606e-06,3.4572216625393395e-06,3.4641569450526874e-06,3.461762630220396e-06,3.5021820075080565e-06,3.457685482635888e-06,3.4424536848584435e-06,3.3643970101090245e-06,3.0242148556417697e-06,3.897668892900383e-06,5.014750891805195e-06
3.2215830414648487e-06,3.99831012873949e-06,5.033082794435961e-06,4.218838252302114e-06,3.3690772574477827e-06,0,3.4598663750586445e-06,3.554224082838358e-06,3.45113008061476e-06,3.4951502447685815e-06,3.497650482726261e-06,3.4870226906361876e-06,3.5467296573241567e-06,3.4719736075549273e-06,3.447431354609828e-06,3.3332950535782208e-06,2.86313114000949e-06,4.11706937676828e-06,5.8352115791524975e-06
3.1146265725823445e-06,4.0052024848447564e-06,4.830491149882889e-06,4.011830895092524e-06,3.4034470801993246e-06,3.4598663750586445e-06,0,3.6984474972271364e-06,3.397865547821718e-06,3.501057592233861e-06,3.5034058855736453e-06,3.48478252003876e-06,3.5781208508490965e-06,3.460194109177096e-06,3.426269755041405e-06,3.26791672486335e-06,2.6466377599014557e-06,4.4020535827665175e-06,7.0422188077489705e-06
3.0269838372687234e-06,4.007437179736973e-06,4.693004592366973e-06,3.921492521966169e-06,3.4618678293128596e-06,3.554224082838358e-06,3.6984474972271364e-06,0,3.023384327655386e-06,3.448507695832372e-06,3.4755326946920503e-06,3.454348732565087e-06,3.60830716423779e-06,3.424903861252697e-06,3.3825139755347473e-06,3.16932248644521e-06,2.3753669283844285e-06,4.810846334398811e-06,8.970635075902212e-06
2.9572094222448763e-06,4.002463922081569e-06,4.5717239266970865e-06,3.830191233237768e-06,3.4289262833786606e-06,3.45113008061476e-06,3.397865547821718e-06,3.023384327655386e-06,0,4.1013359525549565e-06,3.7353297037890966e-06,3.5792168644214194e-06,3.793417729952746e-06,3.455464563557326e-06,3.3859953922515638e-06,3.0854615693962164e-06,2.0772553491002795e-06,5.514550655092767e-06,1.250597207533513e-05
2.895166394371149e-06,3.999145039843513e-06,4.490285578651128e-06,3.7943596453624027e-06,3.4572216625393395e-06,3.4951502447685815e-06,3.501057592233861e-06,3.448507695832372e-06,4.1013359525549565e-06,0,3.3143648556280767e-06,3.2972905139202373e-06,3.7763260508587673e-06,3.2632277108334833e-06,3.216236974596125e-06,2.846230288395479e-06,1.664326958225808e-06,6.520142496749858e-06,1.91293329409529e-05
2.8418418762651187e-06,3.9938355749470695e-06,4.420963498647886e-06,3.761363680179176e-06,3.4641569450526874e-06,3.497650482726261e-06,3.5034058855736453e-06,3.4755326946920503e-06,3.7353297037890966e-06,3.3143648556280767e-06,0,3.2763200352021794e-06,4.235554619696865e-06,3.147899288553488e-06,3.1170251079573803e-06,2.625312276935861e-06,1.2513581780376194e-06,8.627084317021202e-06,3.549205719348764e-05
2.7953238170828865e-06,3.987235667831623e-06,4.36099958835732e-06,3.731524148177599e-06,3.461762630220396e-06,3.4870226906361876e-06,3.48478252003876e-06,3.454348732565087e-06,3.5792168644214194e-06,3.2972905139202373e-06,3.2763200352021794e-06,0,5.801703781597227e-06,2.743740354243861e-06,2.8773461165167426e-06,2.2752919579474707e-06,8.101555626987429e-07,1.3269345248407733e-05,8.617610994630713e-05
2.750236285391293e-06,3.9855134988974245e-06,4.32663252912194e-06,3.735130585483144e-06,3.5021820075080565e-06,3.5467296573241567e-06,3.5781208508490965e-06,3.60830716423779e-06,3.793417729952746e-06,3.7763260508587673e-06,4.235554619696865e-06,5.801703781597227e-06,0,1.1355497135154727e-06,2.1837147866488433e-06,1.6973089896930472e-06,4.024039162494824e-07,2.6645766853963823e-05,0.00032443798458657325
2.715958285925909e-06,3.973636265356026e-06,4.267379800666072e-06,3.688558148744232e-06,3.457685482635888e-06,3.4719736075549273e-06,3.460194109177096e-06,3.424903861252697e-06,3.455464563557326e-06,3.2632277108334833e-06,3.147899288553488e-06,2.743740354243861e-06,1.1355497135154727e-06,0,4.63771333083886e-06,1.8159022692464617e-06,1.7891423613753805e-07,0.00012220638785689455,0.0034658133737240702
2.6832843542352892e-06,3.964708648112233e-06,4.223577737120291e-06,3.6628598770419867e-06,3.4424536848584435e-06,3.447431354609828e-06,3.426269755041405e-06,3.3825139755347473e-06,3.3859953922515638e-06,3.216236974596125e-06,3.1170251079573803e-06,2.8773461165167426e-06,2.1837147866488433e-06,4.63771333083886e-06,0,6.289238984485483e-07,2.3610595549830406e-08,0.001811785029726543,0.17633379729915455
2.660084163868533e-06,3.9452605066638145e-06,4.1558239186828015e-06,3.5956792311857665e-06,3.3643970101090245e-06,3.3332950535782208e-06,3.26791672486335e-06,3.16932248644521e-06,3.0854615693962164e-06,2.846230288395479e-06,2.625312276935861e-06,2.2752919579474707e-06,1.6973089896930472e-06,1.8159022692464617e-06,6.289238984485483e-07,0,9.655503099669376e-10,3.761212035891247,1486.8531489901407
2.6695638074262976e-06,3.874336057351312e-06,3.962476294741125e-06,3.3394570780052223e-06,3.0242148556417697e-06,2.86313114000949e-06,2.6466377599014557e-06,2.3753669283844285e-06,2.0772553491002795e-06,1.664326958225808e-06,1.2513581780376194e-06,8.101555626987429e-07,4.024039162494824e-07,1.7891423613753805e-07,2.3610595549830406e-08,9.655503099669376e-10,0,0,0
2.5553442385852787e-06,4.021052270788801e-06,4.331517069478529e-06,3.937791714979299e-06,3.897668892900383e-06,4.11706937676828e-06,4.4020535827665175e-06,4.810846334398811e-06,5.514550655092767e-06,6.520142496749858e-06,8.627084317021202e-06,1.3269345248407733e-05,2.6645766853963823e-05,0.00012220638785689455,0.001811785029726543,3.761212035891247,0,0,0
