1.0,7.7058e-06,6.337093333333334e-06,9.20516e-06,1.2866933333333332e-05,1.8176733333333335e-05,2.916e-07
1.0,1.20294e-05,1.3755866666666666e-05,8.632039999999999e-06,6.6104e-06,1.17838e-05,1.7956e-06
1.0,5.746933333333333e-06,8.810026666666666e-06,1.3989920000000001e-05,7.435733333333333e-06,1.6866933333333333e-05,5.184e-07
1.0,2.1794666666666666e-06,7.213653333333334e-06,8.50896e-06,1.5616e-05,7.5256e-06,4.3264e-06
1.0,4.1572e-06,8.133653333333334e-06,1.10204e-05,7.933226666666666e-06,6.230266666666666e-06,3.64816e-05
1.0,1.3382866666666665e-05,7.52056e-06,5.70124e-06,1.0226186666666667e-05,1.1425266666666667e-05,8.41e-06
1.0,9.994e-06,1.2130773333333333e-05,1.194208e-05,9.744746666666665e-06,1.3035333333333332e-05,1.7424e-06
1.0,1.8538266666666665e-05,9.407573333333334e-06,1.067456e-05,6.304746666666667e-06,5.5172e-06,2.74576e-05
1.0,6.6716e-06,7.675946666666666e-06,1.364344e-05,7.668693333333334e-06,6.104133333333334e-06,7.744e-07
1.0,5.712e-06,6.2429866666666665e-06,1.076488e-05,7.824106666666666e-06,1.45672e-05,2.4336e-06
1.0,8.611753333333334e-06,8.722813333333333e-06,1.0408268e-05,9.223077333333333e-06,1.1123246666666668e-05,8.42316e-06
