1.0,0.0013287912727272726,3.6156425974025975e-05,2.089270441558442e-05,1.9695046780587833e-05,1.976456316548948e-05,2.0135216758473725e-05,2.0041072971198047e-05,2.0014346511555182e-05,1.9994706972779542e-05,2.001371858110929e-05,2.0016499837829868e-05,1.994461945237425e-05,1.9994557439588276e-05,1.996089673452794e-05,1.992114097007224e-05,1.9867420851594227e-05,1.9945192921698185e-05,2.0025384771018455e-05,1.9500962077922076e-05,2.452854025974026e-05,2.903534545454545e-05,1.23904e-05
1.0,0.0014251968,4.373804329004329e-05,2.011355012987013e-05,1.895986832535885e-05,1.9974338026885395e-05,2.0200002723386003e-05,2.0080212702880195e-05,1.9992948251555806e-05,1.9946750178119096e-05,1.994848338781961e-05,1.998977492600279e-05,1.9992857371730436e-05,1.996743668368783e-05,1.9978424252431435e-05,1.9965990805891735e-05,1.9992986530497367e-05,2.0300608976987925e-05,1.9900052385509226e-05,1.9150358441558442e-05,2.116535411255411e-05,1.83712e-05,3.3856e-06
1.0,0.0012175834181818181,3.719394632034632e-05,2.0945205194805195e-05,1.9854094873547505e-05,2.015694776334776e-05,1.9952083845978583e-05,2.000271515151515e-05,2.003766110892204e-05,2.005767109967432e-05,2.0000947718535334e-05,2.0009780832170925e-05,2.0008071522285763e-05,2.005775812794017e-05,1.9989014504174877e-05,1.9943265221878224e-05,2.00536531060271e-05,1.9869531039720514e-05,2.029239119617225e-05,2.0007779740259743e-05,2.1039930735930736e-05,3.2298181818181816e-05,2.07936e-05
1.0,0.0013854032,3.906258008658009e-05,2.08353412987013e-05,1.993296929596719e-05,1.997294873547505e-05,2.0014383509576078e-05,2.0095596209775777e-05,2.0019467472245676e-05,2.0072154190824656e-05,1.9967353058087425e-05,2.0070527667585254e-05,1.996849484138153e-05,2.0058846251457523e-05,2.0046913759264472e-05,2.0023077887231446e-05,2.0106478388484578e-05,1.9851286762360446e-05,1.9900501216678058e-05,2.0424843636363638e-05,1.8346472727272725e-05,3.0643345454545454e-05,9.2416e-06
1.0,0.0013633789090909093,3.821459393939394e-05,1.9471783896103896e-05,1.947115002050581e-05,1.9790183094098885e-05,2.0169964933724686e-05,1.9912116934046347e-05,1.9915528045782906e-05,2.005668584294962e-05,2.0011712394107442e-05,2.0042986996904026e-05,2.0067827909551746e-05,2.001878269148808e-05,2.00277762441755e-05,2.0001100891265595e-05,1.9960030386125743e-05,2.0077666408445358e-05,1.9830291948051947e-05,2.0354551688311688e-05,1.8980017316017318e-05,1.9195054545454543e-05,3.89376e-05
1.0,0.0014113494545454546,3.798904935064935e-05,2.009140987012987e-05,1.9803007300068353e-05,2.002775320118478e-05,2.0071259067454732e-05,1.996145056759546e-05,2.006990664540138e-05,2.002790071006393e-05,1.9944757899685455e-05,1.9966413309291328e-05,1.996299634978025e-05,2.0029067717421894e-05,2.000727367795603e-05,2.018444664602683e-05,2.0236282942650745e-05,2.0158638718007137e-05,2.0443759507860562e-05,2.111072207792208e-05,1.6986500432900434e-05,2.9702036363636363e-05,1.04976e-05
1.0,0.001390030909090909,3.00444329004329e-05,1.928260779220779e-05,1.9897880410116202e-05,2.0140961919951394e-05,1.9977345910230122e-05,1.9966210789004596e-05,2.0044930053475935e-05,1.9974321958907965e-05,2.000274365386935e-05,1.9999514523866224e-05,2.0021390661351034e-05,1.9975254669293555e-05,2.0018930055977732e-05,2.0085254751852895e-05,1.998959580770107e-05,1.9993282661198453e-05,2.0232646999316474e-05,1.850170805194805e-05,2.0158157575757573e-05,1.11352e-05,1.44e-08
1.0,0.001290304,3.976209177489178e-05,1.8578846753246754e-05,2.0351577416267942e-05,1.978677530189109e-05,1.9893228086258428e-05,2.0089237789661317e-05,2.0047876691371923e-05,2.0075806097060836e-05,2.0012305930601904e-05,2.0005350806881458e-05,2.006230753518927e-05,2.001328194925817e-05,1.9969923702661287e-05,1.994745968664978e-05,2.0212907798909038e-05,1.98234991114149e-05,2.0599774928229666e-05,2.043730701298701e-05,2.170417316017316e-05,1.7656145454545457e-05,4.3264e-06
1.0,0.0013580757818181818,3.689890909090909e-05,2.006604051948052e-05,2.0513187259056733e-05,1.997004960887066e-05,2.0214730366022005e-05,2.0136559301998312e-05,2.0001895402320418e-05,1.999740396124e-05,1.9961439249295595e-05,2.0030661431860193e-05,2.0009387259180447e-05,2.005240186241004e-05,1.9975462803890298e-05,2.0059830152922413e-05,2.008444255022583e-05,1.9827841482494113e-05,1.9064034777853726e-05,2.0002938181818182e-05,1.8006774025974025e-05,1.5462254545454544e-05,3.89376e-05
1.0,0.0013808322181818181,3.551798441558442e-05,2.0819272727272727e-05,1.9904833356117567e-05,2.002240285562391e-05,1.983696466835538e-05,1.999129411764706e-05,2.00116244350627e-05,2.0049525741626795e-05,2.0025329573213164e-05,1.9972772047766475e-05,1.9974076647810395e-05,2.0021445796308956e-05,1.9951581249022735e-05,1.9963836982831413e-05,2.0086773425542466e-05,1.962275670995671e-05,1.990531784005468e-05,2.108434909090909e-05,2.2021832034632034e-05,1.5823636363636364e-05,3.94384e-05
