1.0,0.04060218666666667,0.0016583430400000001,8.939688e-05,1.2895253333333335e-05,7.905866666666667e-06,1.83184e-05
1.0,0.04069572333333333,0.0016058528,6.806968000000001e-05,1.5073066666666666e-05,7.639066666666668e-06,6.9696e-06
1.0,0.04059742673333333,0.0016690401333333334,7.191796e-05,1.4564533333333334e-05,1.5445133333333336e-05,3.9204e-06
1.0,0.039952463333333334,0.0015919181866666666,5.9251919999999996e-05,1.2356906666666666e-05,6.309733333333333e-06,6.3504e-06
1.0,0.03998743753333333,0.0016478340533333333,5.4334280000000005e-05,9.428213333333333e-06,9.439666666666667e-06,4.7524e-06
1.0,0.0405279938,0.0015913902133333332,6.382492e-05,1.3865226666666666e-05,7.873e-06,1.444e-07
1.0,0.039921028266666665,0.0015747895466666666,6.753688e-05,9.940373333333333e-06,1.04792e-05,2.4336e-06
1.0,0.04095973146666667,0.0016956298666666667,6.982424e-05,9.117546666666666e-06,1.6404266666666665e-05,2.4336e-06
1.0,0.04008203013333333,0.0015654842666666666,6.42016e-05,9.281706666666667e-06,4.933066666666667e-06,1.96e-06
1.0,0.03972632286666667,0.0015362014133333333,8.024644000000001e-05,5.810293333333333e-06,9.4562e-06,1.14244e-05
1.0,0.040305234413333335,0.0016136483519999998,6.886048000000001e-05,1.1233311999999999e-05,9.58852e-06,5.87072e-06
