1.0,0.0012734592,4.033956017316018e-05,2.000667844155844e-05,1.9843623021189336e-05,2.023436506417559e-05,2.0157956045193198e-05,2.0121510385589643e-05,2.0037162110266754e-05,2.006328576092638e-05,2.00393877231128e-05,2.0010362503543926e-05,2.0048282456862023e-05,2.003530601905834e-05,2.0095813906245115e-05,1.9908850136035275e-05,1.9825830501387158e-05,1.9834200288600287e-05,2.0310135338345867e-05,1.9675241558441558e-05,2.0527238095238094e-05,2.7988072727272728e-05,3.22624e-05
1.0,0.0012958884363636362,3.978328658008658e-05,2.016044051948052e-05,2.0180617361585783e-05,1.9748511035163667e-05,2.01864460080683e-05,2.003200540388404e-05,2.0031400689245393e-05,2.0030640138313698e-05,1.9993787136702308e-05,2.0025277855271664e-05,2.0010049126106093e-05,2.0025815679305216e-05,1.9927919312005506e-05,1.9922896782062106e-05,2.0026566094380334e-05,2.0246658950406317e-05,2.010512710868079e-05,2.1555241558441557e-05,1.861460779220779e-05,1.9053818181818183e-05,5.76e-08
1.0,0.0011560476363636364,4.193693506493507e-05,2.0716615064935066e-05,2.0591935256322623e-05,1.9842978051188575e-05,1.990022442201761e-05,1.998868554273384e-05,2.0071039299496513e-05,2.0049380377146075e-05,1.9987841503388253e-05,1.995090216945078e-05,2.0052688948203497e-05,1.9968938957018212e-05,2.0044244170497545e-05,1.9975742039590954e-05,2.0075203967137095e-05,2.001453056884636e-05,1.951482947368421e-05,1.949183792207792e-05,1.9640256277056276e-05,1.8246036363636363e-05,6.59344e-05
1.0,0.0012342262545454545,4.244696796536797e-05,2.1021915844155844e-05,2.00901393848257e-05,1.977469437229437e-05,1.9789016605685336e-05,1.9992785139318883e-05,2.0056460420927542e-05,2.0011685378151262e-05,1.999742389622761e-05,2.001081653454904e-05,2.001367585479536e-05,1.9951399287523624e-05,1.9965091679644744e-05,2.0087278656534383e-05,2.0045206749494056e-05,2.011848670160249e-05,1.9798526643882433e-05,2.0039141818181817e-05,1.5303743722943723e-05,2.29512e-05,9e-06
1.0,0.001270272290909091,4.968976623376623e-05,2.077620779220779e-05,2.032219778537252e-05,1.995121525024683e-05,2.0059085896559582e-05,2.0039004484473217e-05,1.9967888319729807e-05,2.007935683486792e-05,1.9987732846719846e-05,2.0023568368886015e-05,2.0050950352433945e-05,1.998790415182341e-05,2.0026310190449384e-05,1.9950975813866218e-05,2.004329102971332e-05,1.984998204602415e-05,1.9918128120300754e-05,2.0324218181818184e-05,1.6211033766233768e-05,1.1027781818181817e-05,1.07584e-05
1.0,0.0011724053818181817,4.473935238095238e-05,1.8262325194805196e-05,1.995495764866712e-05,2.0077667259056732e-05,2.0063123455698068e-05,1.991448023266723e-05,2.0043002147793727e-05,2.0020821100880544e-05,2.0029633356117566e-05,1.9990021097993852e-05,1.9992238122249265e-05,1.9999744126090627e-05,2.0026601559871158e-05,2.0082276236044657e-05,1.9955519601141892e-05,1.9871949327865118e-05,2.0478084812030076e-05,1.974197194805195e-05,2.114219220779221e-05,1.5382254545454545e-05,6.4e-07
1.0,0.001379512290909091,3.577890909090909e-05,2.1101132467532467e-05,2.037936820232399e-05,2.0211269142553354e-05,1.9942596255344242e-05,2.0045978947368422e-05,1.9986804635832005e-05,1.9971173353705118e-05,1.997962007280645e-05,2.0026050937297997e-05,2.0063877076483887e-05,1.9998835913312694e-05,1.990626338680927e-05,2.0093111023548176e-05,2.0022623832308045e-05,2.028882132604238e-05,2.010320842105263e-05,2.0070582857142856e-05,1.899179220779221e-05,2.358181818181818e-05,3.6864e-06
1.0,0.0013551739636363637,4.56817316017316e-05,1.9713890909090908e-05,2.0059486315789473e-05,1.990323505734032e-05,1.9977354809483604e-05,2.000923538793508e-05,2.003789071395065e-05,2.0000683681396003e-05,2.0057972115809885e-05,1.9992663668220326e-05,1.999741411282216e-05,2.0055328168549718e-05,2.0012538612127468e-05,1.9950833811802234e-05,2.0202775602106873e-05,2.0141032946001364e-05,1.9547933397129188e-05,1.9475644675324675e-05,2.1276758441558443e-05,2.594749090909091e-05,1.18336e-05
1.0,0.0013770389818181818,4.40743064935065e-05,2.061253818181818e-05,2.0092140751879702e-05,2.0390534761145287e-05,1.9943787511559648e-05,2.0034448259686648e-05,1.9965744058542077e-05,1.996295826625387e-05,2.000799667948151e-05,2.004577343812019e-05,1.9955613565381985e-05,2.00530120123839e-05,2.0093615005785406e-05,2.003014016324233e-05,2.0225808499859273e-05,2.001769551150604e-05,2.0099922241968555e-05,1.971151792207792e-05,1.9909291774891773e-05,1.6422545454545456e-05,1.23904e-05
1.0,0.0013221942545454544,3.7122860606060606e-05,1.8927864935064936e-05,2.0143104087491457e-05,1.9926248773448773e-05,1.9872668559098282e-05,2.0009454770616382e-05,2.0011755088970197e-05,2.0038894809215554e-05,2.000921004444472e-05,2.004317662028374e-05,1.998946595942757e-05,2.0021853712355756e-05,2.005132005629046e-05,1.995129156581293e-05,1.9863728540602845e-05,2.003722901192375e-05,2.0206692658920027e-05,2.0477728831168832e-05,2.2194271861471863e-05,9.922836363636363e-06,6.76e-06
