1.0,0.0006418340662857143,4.6688666725274725e-05,2.512226145054945e-05,1.68024241998002e-05,1.4774267396603396e-05,1.4151371146187145e-05,1.2226713883449884e-05,1.1952001832833832e-05,1.1038926193806193e-05,9.927008927072928e-06,8.286121846153847e-06,9.043630417582416e-06,4.377654857142858e-06,1.9642624e-05
1.0,0.0008006761565714285,5.3332663736263735e-05,1.986772843956044e-05,1.7615776959040958e-05,1.5318937502497503e-05,1.36634113992674e-05,1.2588861184149183e-05,1.1478892712620714e-05,1.058380943056943e-05,9.35806368031968e-06,1.013346698901099e-05,8.159393406593407e-06,9.218872e-06,1e-08
1.0,0.000684766152,4.594993389010989e-05,2.1118871824175824e-05,1.7858909122877126e-05,1.518327657142857e-05,1.4353989727605728e-05,1.250714855011655e-05,1.1647696666000666e-05,1.1104097574425574e-05,1.0174011956043956e-05,8.570518417582416e-06,9.260007032967032e-06,7.526115428571428e-06,1.6e-11
1.0,0.0006772127062857142,3.815945283516484e-05,1.9941227252747254e-05,1.6266359880119882e-05,1.4250178797202798e-05,1.4059673382617382e-05,1.254642633100233e-05,1.1568199224775225e-05,1.087618105094905e-05,1.0431667916083915e-05,9.258414065934065e-06,9.941362637362637e-06,5.033986285714286e-06,4.426816e-06
1.0,0.0007277493725714285,5.240994408791209e-05,2.330944413186813e-05,1.7777785958041958e-05,1.5320411356643358e-05,1.4060426267066266e-05,1.2765173501165502e-05,1.1090085146853148e-05,1.0124346525474526e-05,9.374389114885114e-06,8.893470153846154e-06,8.592957538461538e-06,9.319973714285715e-06,1.140624e-06
1.0,0.0007282346011428572,4.1622510417582416e-05,1.981063578021978e-05,1.7008302993006994e-05,1.4930191984015985e-05,1.3825107074259075e-05,1.2861360596736598e-05,1.194551961105561e-05,1.0233202285714285e-05,1.0463371828171829e-05,9.867678065934066e-06,1.0233972043956044e-05,2.7778834285714285e-06,1.218816e-06
1.0,0.000813501648,4.4390673582417586e-05,2.103750646153846e-05,1.7302542257742257e-05,1.4480732947052947e-05,1.398332428105228e-05,1.261432839160839e-05,1.1191486913086914e-05,1.0590274893106893e-05,9.483537710289711e-06,9.369020131868132e-06,1.1011096615384616e-05,6.439508571428572e-06,4.596736e-06
1.0,0.0006339249931428572,5.624741714285714e-05,1.911160167032967e-05,1.831854165034965e-05,1.554612593006993e-05,1.388189976956377e-05,1.3196057715617716e-05,1.1709139905427905e-05,1.041752461138861e-05,9.628786813186813e-06,9.240919648351649e-06,6.682494945054944e-06,1.5775745142857143e-05,3.24e-08
1.0,0.0008762901062857142,4.761170021978022e-05,2.0397289406593408e-05,1.800856656943057e-05,1.530721986013986e-05,1.3909378594738594e-05,1.282402537995338e-05,1.1596607829503828e-05,1.0152947956043957e-05,9.747043852147853e-06,8.859605714285714e-06,1.0649158681318681e-05,6.470769142857142e-06,6.0516e-06
1.0,0.0008010940114285714,5.097933503296703e-05,2.078467885714286e-05,1.790770669330669e-05,1.583999980819181e-05,1.3513123953379954e-05,1.2857853501165503e-05,1.1713107756243755e-05,1.0943142457542456e-05,9.177482101898101e-06,8.816520615384616e-06,9.283213362637363e-06,8.452845714285715e-06,4.6131264e-05
1.0,0.0007385283813714286,4.773922976703297e-05,2.1050124527472525e-05,1.7486691628371628e-05,1.5095134215384614e-05,1.3940170559573759e-05,1.2698794903496504e-05,1.158927375984016e-05,1.0606445297902098e-05,9.77653639000999e-06,9.129573564835165e-06,9.285728668131867e-06,7.539335428571429e-06,8.3250896e-06
