1.0,0.0006893789208,2.595447334736842e-05,2.353008294736842e-06,2.168634600619195e-06,2.16942866873065e-06,2.121545443137255e-06,2.117410873890609e-06,2.094907609875367e-06,2.0936444534412956e-06,2.0830306694667562e-06,2.072016466968326e-06,2.062598921520997e-06,2.06111986377709e-06,2.05752292755418e-06,1.9885465634674924e-06,2.063430234881321e-06,1.9518258947368422e-06,2.253366147368421e-06,2.0051272e-06,4.145296e-06
1.0,0.000680999468,2.4044306442105265e-05,2.391700954385965e-06,2.174760001651187e-06,2.1350299566563465e-06,2.1254847719298246e-06,2.1149248734778123e-06,2.083423549861078e-06,2.089135330316742e-06,2.0823476836476217e-06,2.0579649880447725e-06,2.0622858260220688e-06,2.0681437019607846e-06,2.0435908540763675e-06,2.0397044582043344e-06,2.102795003508772e-06,1.954257052631579e-06,2.2670271157894735e-06,3.0989416000000002e-06,3.844e-07
1.0,0.0007261806128,2.6491708294736845e-05,2.540294203508772e-06,2.1526213217750255e-06,2.1322203591331273e-06,2.1079723921568627e-06,2.1087266691434466e-06,2.107532819306184e-06,2.0902676016194333e-06,2.076200851284938e-06,2.0669010316742083e-06,2.0647568318806063e-06,2.0607800850361195e-06,2.0544680487100102e-06,2.0236251888544893e-06,1.9952212540763674e-06,2.016103607017544e-06,1.8208185263157894e-06,1.7678928e-06,2.22784e-07
1.0,0.000735621348,2.5713128336842106e-05,2.506433501754386e-06,2.1466202914344685e-06,2.1463125902992777e-06,2.114278153973168e-06,2.1076422497420023e-06,2.086787054949591e-06,2.0880616640152417e-06,2.072004150079023e-06,2.069378832864968e-06,2.0712264446455505e-06,2.0572384998968008e-06,2.0530745708978326e-06,2.0247272445820434e-06,2.054768399587203e-06,1.9999208e-06,2.1417861894736843e-06,9.357464000000001e-07,6.724e-07
1.0,0.00069025682,2.4787256505263158e-05,2.3023071298245615e-06,2.2378353370485034e-06,2.1878412920536637e-06,2.1448170584107327e-06,2.112266576676987e-06,2.094551902579979e-06,2.075865645534651e-06,2.0725196196497003e-06,2.05998708587759e-06,2.0634594713026913e-06,2.0720297783281732e-06,2.051336274097007e-06,2.071602555211558e-06,1.9348300482972135e-06,2.1560774877192984e-06,1.6152595368421053e-06,1.3985528000000001e-06,1.430416e-06
1.0,0.00068208294,2.5184096926315788e-05,2.4137512e-06,2.173732144478844e-06,2.119115025799794e-06,2.115284638183694e-06,2.1202235351909187e-06,2.105393993363499e-06,2.0853719329364134e-06,2.084276108857087e-06,2.0608546025244103e-06,2.056095037993173e-06,2.0581597349845203e-06,2.038070328998968e-06,2.0598182084623323e-06,2.066219340350877e-06,2.121904996491228e-06,1.7995081263157895e-06,1.4922536000000001e-06,2.039184e-06
1.0,0.0006821921984,2.5900087915789475e-05,2.1412340210526317e-06,2.1186211929824563e-06,2.123364871001032e-06,2.114489560371517e-06,2.1245845333333334e-06,2.0974979790108757e-06,2.0924411549416525e-06,2.067652765117236e-06,2.064159948940224e-06,2.066870308295626e-06,2.0599203896800825e-06,2.057619530237358e-06,2.07003231372549e-06,2.040574573374613e-06,2.0383390315789473e-06,2.5658105263157895e-06,2.1648608e-06,3.6e-07
1.0,0.0006949188216,2.580010332631579e-05,2.453510807017544e-06,2.1834486522187823e-06,2.116494906088751e-06,2.1216309878224974e-06,2.1046318142414863e-06,2.0947262861951258e-06,2.086476469445106e-06,2.0780245514732945e-06,2.075183720885925e-06,2.054165092260062e-06,2.0596762344685243e-06,2.0634655884416924e-06,2.030093742002064e-06,2.0601367380804953e-06,2.0622577263157894e-06,2.2105232e-06,1.882916e-06,6.98896e-07
1.0,0.000722676704,2.5594455915789475e-05,2.448131761403509e-06,2.17417555748194e-06,2.1359571517027863e-06,2.1382881618163056e-06,2.112414507327141e-06,2.1019463290624754e-06,2.098823078256728e-06,2.07865626257334e-06,2.0731328495356036e-06,2.0514911453838217e-06,2.045901589267286e-06,2.031009274716202e-06,2.056640858617131e-06,2.0773745865841073e-06,1.892975943859649e-06,1.8083304421052633e-06,1.7770976e-06,5.89824e-07
1.0,0.0006779609656,2.596028252631579e-05,2.402680210526316e-06,2.1530604482972136e-06,2.110692388028896e-06,2.124049349019608e-06,2.100056570485036e-06,2.0931916213701675e-06,2.093164025910931e-06,2.0669937955790337e-06,2.0675743037866158e-06,2.0713015294435182e-06,2.0619452788441694e-06,2.04650275500516e-06,2.058777713106295e-06,2.1112625007223945e-06,1.9887633824561402e-06,2.3062564210526313e-06,1.3821032e-06,1.449616e-06
1.0,0.0006982268799200001,2.554298995368421e-05,2.3953052084210525e-06,2.1683509547987614e-06,2.1376457209494324e-06,2.1227840516821466e-06,2.112288220350877e-06,2.095995914557434e-06,2.0893251356418196e-06,2.076170645772803e-06,2.0667153831102647e-06,2.062425060874811e-06,2.060491515624355e-06,2.049666015273478e-06,2.0423568846233235e-06,2.0506612679463365e-06,2.0182425922807016e-06,2.078868623157895e-06,1.7905492000000002e-06,1.1992815999999999e-06
