0,-11.090354856222568,-11.090354888959128,-10.991891987158592,-10.970060485804755,-10.964706839740302,-10.96718680996331,-10.973512173237722,-10.98192199885558,-10.992124073224403,-11.001766062413926,-11.01218101255059,-11.024197974238856,-11.034304315647049,-11.04249549521723,-11.041363363188944,-11.043309178396626
-11.090354856222568,0,-11.090354840801634,-10.672292544681273,-10.651056469292435,-10.67523524799945,-10.712217738518559,-10.751381573834957,-10.789697063211001,-10.827922932724684,-10.860981334593438,-10.893216464715266,-10.927250684955004,-10.95496655816339,-10.976818374136919,-10.976123909767157,-10.981989312287896
-11.090354888959128,-11.090354840801634,0,-9.19378994574529,-9.751263153111614,-10.089455046941818,-10.335252232853257,-10.522398359596997,-10.669791792566134,-10.793777221188318,-10.887642835936894,-10.969278930703325,-11.047975171657049,-11.105303553137226,-11.1457374317305,-11.134945517838256,-11.14122042230127
-10.991891987158592,-10.672292544681273,-9.19378994574529,0,-11.749361013196587,-11.73926069308989,-11.772976847448579,-11.800442275492996,-11.82262420071904,-11.850377238882041,-11.856630177412516,-11.87047062459398,-11.898356744433313,-11.903157478573592,-11.894518575173196,-11.819784143278484,-11.789332010234636
-10.970060485804755,-10.651056469292435,-9.751263153111614,-11.749361013196587,0,-11.723061007311317,-11.805041135621424,-11.843923988603496,-11.869306142587144,-11.903762438206574,-11.902963793543726,-11.91643657816216,-11.951282040634654,-11.951630098686739,-11.934197921911617,-11.82642570891421,-11.783914198946537
-10.964706839740302,-10.67523524799945,-10.089455046941818,-11.73926069308989,-11.723061007311317,0,-11.925118359659294,-11.930165899305527,-11.939048838823014,-11.974180797856897,-11.954876551247658,-11.964659788344388,-12.007585287530533,-11.999568460498352,-11.968998725566658,-11.816865016782993,-11.759619485571587
-10.96718680996331,-10.712217738518559,-10.335252232853257,-11.772976847448579,-11.805041135621424,-11.925118359659294,0,-11.937021816188974,-11.95014058520317,-12.006760495407484,-11.964557408230068,-11.977150208270873,-12.038183936644641,-12.021045420964112,-11.974932115391939,-11.765011973093024,-11.691742256647515
-10.973512173237722,-10.751381573834957,-10.522398359596997,-11.800442275492996,-11.843923988603496,-11.930165899305527,-11.937021816188974,0,-11.967320235365763,-12.064754529612905,-11.96664149212488,-11.986079648187397,-12.07635390846985,-12.04278390040957,-11.973573189334028,-11.683184154435853,-11.591358726507355
-10.98192199885558,-10.789697063211001,-10.669791792566134,-11.82262420071904,-11.869306142587144,-11.939048838823014,-11.95014058520317,-11.967320235365763,0,-12.186732726009156,-11.925754645173342,-11.976843661438894,-12.122440053733962,-12.059386396784566,-11.956053973416369,-11.551397749968697,-11.43971949034203
-10.992124073224403,-10.827922932724684,-10.793777221188318,-11.850377238882041,-11.903762438206574,-11.974180797856897,-12.006760495407484,-12.064754529612905,-12.186732726009156,0,-11.597405286835478,-11.900371067041755,-12.180244620149365,-12.061554803542748,-11.907792039813842,-11.335727510966223,-11.20704793427113
-11.001766062413926,-10.860981334593438,-10.887642835936894,-11.856630177412516,-11.902963793543726,-11.954876551247658,-11.964557408230068,-11.96664149212488,-11.925754645173342,-11.597405286835478,0,-12.276215526372413,-12.546226641079853,-12.181794982826109,-11.904508423821747,-11.057968866897214,-10.914673660629044
-11.01218101255059,-10.893216464715266,-10.969278930703325,-11.87047062459398,-11.91643657816216,-11.964659788344388,-11.977150208270873,-11.986079648187397,-11.976843661438894,-11.900371067041755,-12.276215526372413,0,-12.851364272611889,-12.00449865408219,-11.627666305940116,-10.3838536522157,-10.290011502336094
-11.024197974238856,-10.927250684955004,-11.047975171657049,-11.898356744433313,-11.951282040634654,-12.007585287530533,-12.038183936644641,-12.07635390846985,-12.122440053733962,-12.180244620149365,-12.546226641079853,-12.851364272611889,0,-10.992805692948455,-10.91030263030256,-9.004253274129155,-9.16234610795169
-11.034304315647049,-10.95496655816339,-11.105303553137226,-11.903157478573592,-11.951630098686739,-11.999568460498352,-12.021045420964112,-12.04278390040957,-12.059386396784566,-12.061554803542748,-12.181794982826109,-12.00449865408219,-10.992805692948455,0,-10.800618603112536,-6.872966105882303,-7.846604945619616
-11.04249549521723,-10.976818374136919,-11.1457374317305,-11.894518575173196,-11.934197921911617,-11.968998725566658,-11.974932115391939,-11.973573189334028,-11.956053973416369,-11.907792039813842,-11.904508423821747,-11.627666305940116,-10.91030263030256,-10.800618603112536,0,2.2903479675807414,-5.391659182131548
-11.041363363188944,-10.976123909767157,-11.134945517838256,-11.819784143278484,-11.82642570891421,-11.816865016782993,-11.765011973093024,-11.683184154435853,-11.551397749968697,-11.335727510966223,-11.057968866897214,-10.3838536522157,-9.004253274129155,-6.872966105882303,2.2903479675807414,0,-19.71566342622647
-11.043309178396626,-10.981989312287896,-11.14122042230127,-11.789332010234636,-11.783914198946537,-11.759619485571587,-11.691742256647515,-11.591358726507355,-11.43971949034203,-11.20704793427113,-10.914673660629044,-10.290011502336094,-9.16234610795169,-7.846604945619616,-5.391659182131548,-19.71566342622647,0
