1.0,0.000844826984,2.255901743157895e-05,2.23682849122807e-06,2.1907836565531475e-06,2.114499145510836e-06,2.128314418988648e-06,2.099516114757482e-06,2.0788022545050407e-06,2.0916992026673015e-06,2.0756876568880035e-06,2.0672592632531555e-06,2.0487414255457647e-06,2.036812233642931e-06,2.052866648503612e-06,2.0563803261093912e-06,2.0238168503611972e-06,2.110052407017544e-06,1.6266357894736843e-06,1.1724784e-06,4.981824e-06
1.0,0.0008170598944,2.519381962105263e-05,2.371609150877193e-06,2.106251452631579e-06,2.1363585221878224e-06,2.114662928379773e-06,2.080966882146543e-06,2.0975929308883068e-06,2.0827002962610143e-06,2.0738723557556994e-06,2.072222410288164e-06,2.072955895911725e-06,2.0660216371517026e-06,2.0274355120743033e-06,2.0402263446852427e-06,2.0059856181630548e-06,2.0938891789473686e-06,2.090272336842105e-06,1.5209983999999998e-06,2.534464e-06
1.0,0.0007957108527999999,2.4656988631578948e-05,2.3913819789473684e-06,2.2226845721362227e-06,2.111754460268318e-06,2.1163173713106294e-06,2.1146469234262127e-06,2.088462985663253e-06,2.0877545552750656e-06,2.082316044426162e-06,2.068017444534413e-06,2.0507710226879416e-06,2.049427720123839e-06,2.0369872776057794e-06,2.044164879256966e-06,2.0075010641898865e-06,2.0165329684210527e-06,1.8423117473684209e-06,1.5295983999999998e-06,3.810304e-06
1.0,0.0007934789,2.4404376842105263e-05,2.4282480140350877e-06,2.1967128866873067e-06,2.130131455108359e-06,2.1292426286893704e-06,2.13037582249742e-06,2.1032695794871796e-06,2.097219895594189e-06,2.0696143599558336e-06,2.071619464634437e-06,2.0661654849884895e-06,2.06406208875129e-06,2.057106749226006e-06,2.0395949267285863e-06,2.0651567157894736e-06,2.105172336842105e-06,2.523024084210526e-06,1.7464376000000001e-06,1.296e-09
1.0,0.0009090749967999999,2.4360392084210528e-05,2.4056083368421054e-06,2.168110087925697e-06,2.1830887347781216e-06,2.1442319785345717e-06,2.121303392363261e-06,2.090978390410415e-06,2.0821235665634676e-06,2.068004020351166e-06,2.057886068492498e-06,2.069632742780027e-06,2.047650858204334e-06,2.0366692986584107e-06,2.055748284829721e-06,2.002357075748194e-06,2.0100828350877193e-06,1.9674078315789476e-06,1.0762576000000001e-06,4.359744e-06
1.0,0.0008003733736000001,2.3671322189473686e-05,2.4669379789473686e-06,2.16921724499484e-06,2.1438105799793603e-06,2.1411157382868937e-06,2.0954904594427245e-06,2.091121415194094e-06,2.0720754364372467e-06,2.0745957697287234e-06,2.070695347463682e-06,2.0563801029451456e-06,2.035313037770898e-06,2.0447337659442724e-06,2.046258291021672e-06,2.0571088049535604e-06,2.131553305263158e-06,2.253993684210526e-06,2.8492632000000003e-06,5.817744e-06
1.0,0.0008282752912,2.5951474863157896e-05,2.557204407017544e-06,2.203616733126935e-06,2.1577033065015477e-06,2.125399611971104e-06,2.0968179434468526e-06,2.093214857378741e-06,2.0878311426530127e-06,2.079753975708502e-06,2.0672676705882355e-06,2.0508642400571565e-06,2.0615060623323015e-06,2.047036215479876e-06,2.0826304974200205e-06,2.000734368627451e-06,2.0884493754385965e-06,1.8318905263157895e-06,1.5952112e-06,5.53536e-07
1.0,0.0008996136144,2.667975747368421e-05,2.419659761403509e-06,2.2878874286893703e-06,2.1351255067079464e-06,2.1156165614035087e-06,2.120851521981424e-06,2.0900312859252202e-06,2.094452990521553e-06,2.07215564294529e-06,2.0718438230054774e-06,2.0755095604350245e-06,2.0376542464396286e-06,2.0315732672858616e-06,2.04794368627451e-06,1.9828247777089783e-06,2.0081984280701753e-06,2.001233515789474e-06,1.3693488e-06,1.016064e-06
1.0,0.0008605538903999999,2.3429667284210525e-05,2.4915307929824562e-06,2.131097576883385e-06,2.162948916408669e-06,2.130670601444788e-06,2.1025047389060887e-06,2.091342221036755e-06,2.1016934601571802e-06,2.0745006177228344e-06,2.079285696403906e-06,2.0511021153608003e-06,2.0465255190918473e-06,2.0819092788441695e-06,2.053086105263158e-06,2.0501971748194015e-06,2.1698643508771926e-06,1.9898862315789474e-06,2.0189256e-06,1.567504e-06
1.0,0.0009253098336,2.518638585263158e-05,2.396837445614035e-06,2.2520397275541798e-06,2.110041197110423e-06,2.1603447545923634e-06,2.0989121188854493e-06,2.106478236278479e-06,2.0802131364610623e-06,2.077557418779363e-06,2.0704672914503453e-06,2.0573762301500357e-06,2.0519359405572754e-06,2.071222740144479e-06,2.0183414489164086e-06,2.0898944924664602e-06,2.2169127859649124e-06,2.031524042105263e-06,1.5743968e-06,8.76096e-07
1.0,0.0008474277631200001,2.460932022736842e-05,2.4165846357894734e-06,2.1928401367182665e-06,2.1385461824561403e-06,2.130591659360165e-06,2.1061385917853456e-06,2.093129415676749e-06,2.0877763682591095e-06,2.074805786226158e-06,2.0696564480114314e-06,2.0599498820862113e-06,2.0496909344066046e-06,2.0487540753766774e-06,2.0484374790505677e-06,2.028557694282766e-06,2.0950707971929824e-06,2.0158179789473687e-06,1.6452916e-06,2.5518575999999996e-06
