1.0,0.640773766546,0.41053921218053335,0.2629780318012,0.1684252242928,0.107879789658,0.069134288356
1.0,0.6402710465693334,0.4100231545066667,0.2626277490368,0.1682231076149333,0.10772501238533333,0.0689272516
1.0,0.640793335264,0.41065355861013336,0.263247892072,0.16884249797333334,0.108349605744,0.0695165956
1.0,0.6396099995853334,0.4091819254688,0.2618490811176,0.16764125904639998,0.107364949084,0.0687803076
1.0,0.640097938286,0.4097753385901334,0.26242240335,0.16816933252213334,0.10788875098466667,0.0693426889
1.0,0.6400666854073334,0.40968256422213334,0.2622648889156,0.16797415477066666,0.107712240298,0.069264765124
1.0,0.6398406231566667,0.40934547059866666,0.2618700658564,0.16753185050613334,0.107224312074,0.068751986436
1.0,0.6398796718073334,0.4093794574893333,0.261928163522,0.16762379455093332,0.10728594158333332,0.068661817156
1.0,0.64064419569,0.4104283976354667,0.2629670151756,0.16844862714506667,0.10776968445533333,0.068728914244
1.0,0.6398361382186666,0.40942373648746666,0.2619932711272,0.16768987384213332,0.107432056744,0.068971365376
1.0,0.6401813400530667,0.40984328157893335,0.26241485619744,0.16805697222645335,0.10766323430106665,0.0690079980392
