1.0,0.0008481560888888888,3.528558431372549e-05,2.2984478431372548e-05,2.1823893333333334e-05,2.0087437535014007e-05,2.0703985175608703e-05,2.052305701357466e-05,2.042698419489008e-05,2.0393605923488277e-05,2.047151946615476e-05,2.012017677224736e-05,1.9908387675070028e-05,2.0200541549953315e-05,1.9895322352941176e-05,2.0457341176470587e-05,1.913453594771242e-05,1.299128888888889e-05,6.1504e-06
1.0,0.0006740257777777778,4.0030828758169934e-05,2.110926274509804e-05,2.0278033986928104e-05,2.087771503267974e-05,2.033190881275587e-05,2.0638948416289593e-05,2.036160029251794e-05,2.0551911147675853e-05,2.0371943434343433e-05,2.0305077325289092e-05,2.019148321482439e-05,2.0393213818860877e-05,2.018058248366013e-05,2.04285568627451e-05,2.222703267973856e-05,3.4538133333333334e-05,2.304e-07
1.0,0.0008689027555555556,4.307028496732026e-05,2.134572549019608e-05,2.110278274509804e-05,2.0593000933706814e-05,2.0591422882999356e-05,2.07255963800905e-05,2.0224146258969787e-05,2.048288987248046e-05,2.0327484364002012e-05,2.0322417295123176e-05,2.002513251454428e-05,2.0714003361344537e-05,2.0504085751633986e-05,1.9869145098039218e-05,1.9906760784313726e-05,1.4475733333333334e-05,9.06304e-05
1.0,0.0007899442666666667,3.61472522875817e-05,2.146178039215686e-05,2.0867043137254902e-05,2.0493874136321194e-05,2.041839948287007e-05,2.056835816993464e-05,2.05020252845194e-05,2.058452409707939e-05,2.0262955272178804e-05,2.0118759376571142e-05,2.0291970523594053e-05,2.0040876937441643e-05,2.0699929934640522e-05,1.954750588235294e-05,1.9403001307189542e-05,1.2501066666666668e-05,2.34256e-05
1.0,0.0007385952,3.7884193464052285e-05,2.146932549019608e-05,2.08208e-05,2.0531402427637723e-05,2.0784989786683905e-05,2.0645860834590246e-05,2.0236946405228756e-05,2.0431815055532704e-05,2.0313535499794325e-05,2.0430740472599295e-05,2.0414216591251886e-05,2.0458825770308123e-05,2.010822901960784e-05,2.0700211764705884e-05,2.0800878431372548e-05,2.513351111111111e-05,2.46016e-05
1.0,0.0007628570666666667,3.891404967320262e-05,2.0616776470588236e-05,2.050204653594771e-05,2.031581176470588e-05,2.0332758974358975e-05,2.049615827048768e-05,2.0446745536816128e-05,2.0425061620732207e-05,2.0470824736048266e-05,2.0362617797888387e-05,2.007614462400345e-05,2.0265100280112044e-05,2.0287847320261437e-05,2.0469027450980393e-05,2.164802091503268e-05,1.9046577777777777e-05,2.95936e-05
1.0,0.0008390722666666666,3.913592679738562e-05,1.9380164705882353e-05,2.0994152156862745e-05,2.033508720821662e-05,2.060541917690153e-05,2.0602660834590246e-05,2.0178672151378032e-05,2.0279088638420402e-05,2.0332807678595914e-05,2.045097496229261e-05,2.048551846584788e-05,2.0258934080298788e-05,2.136074039215686e-05,1.878915294117647e-05,1.543692549019608e-05,2.537591111111111e-05,7.1824e-06
1.0,0.0007340789333333333,3.583502222222222e-05,2.0903709803921568e-05,2.1251833725490196e-05,2.071278655462185e-05,2.0228919284636932e-05,2.0366518853695324e-05,2.0349782275241097e-05,2.040554109419992e-05,2.0385040925087984e-05,2.0599033283056812e-05,2.0128173410902822e-05,2.0057104761904763e-05,2.033844496732026e-05,2.0492807843137257e-05,2.2165207843137255e-05,1.7447111111111113e-05,1.024e-05
1.0,0.0008271079111111111,3.7249129411764706e-05,2.084028235294118e-05,2.0680771764705882e-05,2.1244581886087767e-05,2.0201884076707605e-05,2.0563886978381096e-05,2.06120089583619e-05,2.051862667215138e-05,2.054748973901915e-05,2.032955977878331e-05,2.0013131652661063e-05,2.0439143977591038e-05,1.9750964705882353e-05,1.970955294117647e-05,1.989831111111111e-05,3.141582222222222e-05,8.7616e-06
1.0,0.0008021064,3.83437908496732e-05,2.0602823529411765e-05,2.038713725490196e-05,2.0036064239028945e-05,2.0363072441284208e-05,2.0688481045751636e-05,2.0532356615933086e-05,2.032504200740436e-05,2.0274495543672014e-05,2.0421227953745598e-05,1.9968427494074553e-05,2.086423081232493e-05,2.0424752941176468e-05,2.000570980392157e-05,1.667128888888889e-05,1.9621777777777778e-05,6.724e-05
