0,-9.704060527839232,-9.625781107447754,-9.527296036032899,-9.533525659120894,-9.58237628407486,-9.662441648526288,-9.732105042833709,-9.797356438451933,-9.859637652334463,-9.92018903625909,-9.96746682368732,-10.02818912671573,-10.009722973079063,-10.000041680224237
-9.704060527839232,0,-9.234384005490348,-9.114845555151462,-9.277723356043373,-9.448523615934048,-9.626371953121728,-9.752136839258329,-9.854000384181075,-9.941747801373625,-10.021049006855018,-10.077618547405613,-10.15096511113865,-10.11552920412362,-10.094365344171113
-9.625781107447754,-9.234384005490348,0,-8.87576865447368,-9.39527838195019,-9.689856891368812,-9.937583915676209,-10.073093972914712,-10.170120106539379,-10.249054611935158,-10.319212036104947,-10.360461370971231,-10.428338182474741,-10.35264178631766,-10.302818090900107
-9.527296036032899,-9.114845555151462,-8.87576865447368,0,-10.211650810841865,-10.330584869772053,-10.513673859370154,-10.556981973548769,-10.586527638492685,-10.617264653017235,-10.652701452519445,-10.658765651617108,-10.710508733094048,-10.57566444267376,-10.486345202907525
-9.533525659120894,-9.277723356043373,-9.39527838195019,-10.211650810841865,0,-10.497092552274337,-10.754646195864396,-10.725009998460756,-10.716728269425134,-10.72884545664246,-10.755847213038813,-10.74503516292253,-10.801707309841172,-10.608886554507395,-10.487987699813822
-9.58237628407486,-9.448523615934048,-9.689856891368812,-10.330584869772053,-10.497092552274337,0,-11.091447114405279,-10.823671148053336,-10.765454325980324,-10.767832819314407,-10.797335080216188,-10.772406353266677,-10.84538122245138,-10.578781777235017,-10.424353300136227
-9.662441648526288,-9.626371953121728,-9.937583915676209,-10.513673859370154,-10.754646195864396,-11.091447114405279,0,-10.488951190113463,-10.592497396868756,-10.675078338385353,-10.753193273579603,-10.729081393874218,-10.842010026665209,-10.479139567800136,-10.29127995765231
-9.732105042833709,-9.752136839258329,-10.073093972914712,-10.556981973548769,-10.725009998460756,-10.823671148053336,-10.488951190113463,0,-10.717842805046242,-10.789310792612055,-10.865095542915467,-10.788482653096489,-10.935078010938106,-10.407349294928144,-10.168423195225124
-9.797356438451933,-9.854000384181075,-10.170120106539379,-10.586527638492685,-10.716728269425134,-10.765454325980324,-10.592497396868756,-10.717842805046242,0,-10.87377295973527,-10.956921759230456,-10.789792212842695,-11.01097295239055,-10.231072617632138,-9.944085233237619
-9.859637652334463,-9.941747801373625,-10.249054611935158,-10.617264653017235,-10.72884545664246,-10.767832819314407,-10.675078338385353,-10.789310792612055,-10.87377295973527,0,-11.053374366644917,-10.69131382078734,-11.093723041539995,-9.893781597893447,-9.584323265700657
-9.92018903625909,-10.021049006855018,-10.319212036104947,-10.652701452519445,-10.755847213038813,-10.797335080216188,-10.753193273579603,-10.865095542915467,-10.956921759230456,-11.053374366644917,0,-10.277530339807246,-11.261701472614519,-9.2627464893332,-9.03293328890291
-9.96746682368732,-10.077618547405613,-10.360461370971231,-10.658765651617108,-10.74503516292253,-10.772406353266677,-10.729081393874218,-10.788482653096489,-10.789792212842695,-10.69131382078734,-10.277530339807246,0,-12.372862429009848,-8.113437312450305,-8.29141758093025
-10.02818912671573,-10.15096511113865,-10.428338182474741,-10.710508733094048,-10.801707309841172,-10.84538122245138,-10.842010026665209,-10.935078010938106,-11.01097295239055,-11.093723041539995,-11.261701472614519,-12.372862429009848,0,-3.3529033586484807,-6.756658804202542
-10.009722973079063,-10.11552920412362,-10.35264178631766,-10.57566444267376,-10.608886554507395,-10.578781777235017,-10.479139567800136,-10.407349294928144,-10.231072617632138,-9.893781597893447,-9.2627464893332,-8.113437312450305,-3.3529033586484807,0,-10.528387811438172
-10.000041680224237,-10.094365344171113,-10.302818090900107,-10.486345202907525,-10.487987699813822,-10.424353300136227,-10.29127995765231,-10.168423195225124,-9.944085233237619,-9.584323265700657,-9.03293328890291,-8.29141758093025,-6.756658804202542,-10.528387811438172,0
